response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.2537,0.0000,0.0000,0.0000,0.2457,0.0080,200,14.9805
0.2738,0.0000,0.0000,0.0000,0.2703,0.0034,200,14.9883
0.2522,0.0000,0.0000,0.0000,0.2468,0.0054,200,15.0160
0.2717,0.0000,0.0000,0.0000,0.2644,0.0072,200,14.9966
0.2580,0.0000,0.0000,0.0000,0.2563,0.0016,200,15.0126
0.2672,0.0000,0.0000,0.0000,0.2657,0.0014,200,15.0105
0.2512,0.0000,0.0000,0.0000,0.2495,0.0016,200,15.0293
0.2624,0.0000,0.0000,0.0000,0.2590,0.0033,200,15.0275
0.2669,0.0000,0.0000,0.0000,0.2641,0.0027,200,15.0251
0.2515,0.0000,0.0000,0.0000,0.2494,0.0020,200,15.0434
0.2646,0.0000,0.0000,0.0000,0.2629,0.0016,200,15.0340
0.2596,0.0000,0.0000,0.0000,0.2573,0.0022,200,15.0430
0.2637,0.0000,0.0000,0.0000,0.2614,0.0021,200,15.0479
0.2473,0.0000,0.0000,0.0000,0.2456,0.0017,200,15.0675
0.2587,0.0000,0.0000,0.0000,0.2497,0.0088,200,15.0577
0.2675,0.0000,0.0000,0.0000,0.2652,0.0022,200,15.0528
0.2636,0.0000,0.0000,0.0000,0.2622,0.0012,200,15.0631
0.2605,0.0000,0.0000,0.0000,0.2593,0.0012,200,15.0760
0.2637,0.0000,0.0000,0.0000,0.2597,0.0040,200,15.0799
0.2603,0.0000,0.0000,0.0000,0.2590,0.0013,200,15.0851
0.2731,0.0000,0.0000,0.0000,0.2634,0.0096,200,15.0745
0.2624,0.0000,0.0000,0.0000,0.2607,0.0016,200,15.0890
0.2635,0.0000,0.0000,0.0000,0.2616,0.0018,200,15.0920
0.2595,0.0000,0.0000,0.0000,0.2575,0.0019,200,15.0995
0.2619,0.0000,0.0000,0.0000,0.2608,0.0010,200,15.1044
0.2534,0.0000,0.0000,0.0000,0.2514,0.0019,200,15.1192
0.2587,0.0000,0.0000,0.0001,0.2560,0.0025,200,15.1215
0.2700,0.0000,0.0000,0.0000,0.2689,0.0010,200,15.1113
0.2655,0.0000,0.0000,0.0000,0.2642,0.0012,200,15.1234
0.2533,0.0000,0.0000,0.0000,0.2517,0.0016,200,15.1386
0.2460,0.0000,0.0000,0.0000,0.2432,0.0027,200,15.1572
0.2680,0.0000,0.0000,0.0000,0.2665,0.0014,200,15.1403
0.2669,0.0000,0.0000,0.0000,0.2626,0.0041,200,15.1477
0.2648,0.0000,0.0000,0.0000,0.2632,0.0015,200,15.1503
0.2558,0.0000,0.0000,0.0000,0.2534,0.0023,200,15.1632
0.2526,0.0000,0.0000,0.0000,0.2506,0.0019,200,15.1705
0.2742,0.0000,0.0000,0.0000,0.2716,0.0023,200,15.1527
0.2669,0.0000,0.0000,0.0001,0.2650,0.0017,200,15.1639
0.2571,0.0000,0.0000,0.0000,0.2547,0.0022,200,15.1800
0.2666,0.0000,0.0000,0.0001,0.2603,0.0061,200,15.1723
0.2671,0.0000,0.0000,0.0000,0.2648,0.0022,200,15.1758
0.2631,0.0000,0.0000,0.0000,0.2608,0.0022,200,15.1838
0.2514,0.0000,0.0000,0.0000,0.2488,0.0024,200,15.1998
0.2618,0.0000,0.0000,0.0000,0.2603,0.0014,200,15.2016
0.2475,0.0000,0.0000,0.0000,0.2462,0.0012,200,15.2189
0.2551,0.0000,0.0000,0.0000,0.2537,0.0013,200,15.2154
0.2620,0.0000,0.0000,0.0000,0.2606,0.0014,200,15.2118
0.2591,0.0000,0.0000,0.0000,0.2534,0.0056,200,15.2236
0.2492,0.0000,0.0000,0.0000,0.2461,0.0030,200,15.2342
0.2559,0.0000,0.0000,0.0000,0.2538,0.0020,200,15.2325
0.2592,0.0000,0.0000,0.0000,0.2533,0.0059,200,15.2309
0.2472,0.0000,0.0000,0.0000,0.2459,0.0012,200,15.2682
0.2526,0.0000,0.0000,0.0000,0.2511,0.0014,200,15.2706
0.2502,0.0000,0.0000,0.0000,0.2486,0.0015,200,15.2805
0.2746,0.0000,0.0000,0.0001,0.2710,0.0034,200,15.2621
0.2704,0.0000,0.0000,0.0000,0.2672,0.0032,200,15.2682
0.2487,0.0000,0.0000,0.0000,0.2456,0.0031,200,15.2949
0.2687,0.0000,0.0000,0.0000,0.2675,0.0011,200,15.2776
0.2609,0.0000,0.0000,0.0000,0.2598,0.0010,200,15.2899
0.2468,0.0000,0.0000,0.0000,0.2437,0.0031,200,15.3148
0.2713,0.0000,0.0000,0.0001,0.2638,0.0074,200,15.2920
0.2614,0.0000,0.0000,0.0000,0.2596,0.0017,200,15.3026
0.2695,0.0000,0.0000,0.0000,0.2678,0.0016,200,15.2986
0.2563,0.0000,0.0000,0.0000,0.2536,0.0027,200,15.3165
0.2646,0.0000,0.0000,0.0000,0.2623,0.0023,200,15.3116
0.2614,0.0000,0.0000,0.0000,0.2596,0.0018,200,15.3203
0.2656,0.0000,0.0000,0.0000,0.2624,0.0031,200,15.3268
0.2602,0.0000,0.0000,0.0000,0.2587,0.0014,200,15.3365
0.2581,0.0000,0.0000,0.0000,0.2533,0.0049,200,15.3455
0.2606,0.0000,0.0000,0.0000,0.2572,0.0034,200,15.3436
0.2572,0.0000,0.0000,0.0000,0.2553,0.0018,200,15.3513
0.2666,0.0000,0.0000,0.0000,0.2641,0.0024,200,15.3476
0.2590,0.0000,0.0000,0.0000,0.2575,0.0015,200,15.3590
0.2645,0.0000,0.0000,0.0000,0.2555,0.0089,200,15.3555
0.2618,0.0000,0.0000,0.0001,0.2601,0.0015,200,15.3663
0.2584,0.0000,0.0000,0.0000,0.2567,0.0016,200,15.3726
0.2577,0.0000,0.0000,0.0000,0.2557,0.0019,200,15.3802
0.2526,0.0000,0.0000,0.0000,0.2512,0.0014,200,15.3919
0.2448,0.0000,0.0000,0.0000,0.2432,0.0016,200,15.4033
0.2708,0.0000,0.0000,0.0000,0.2689,0.0019,200,15.3812
0.2669,0.0000,0.0000,0.0000,0.2647,0.0021,200,15.3889
0.2548,0.0000,0.0000,0.0000,0.2520,0.0026,200,15.4190
0.2550,0.0000,0.0000,0.0000,0.2518,0.0031,200,15.4231
0.2653,0.0000,0.0000,0.0000,0.2617,0.0035,200,15.4150
0.2698,0.0000,0.0000,0.0000,0.2671,0.0026,200,15.4145
0.2791,0.0000,0.0000,0.0000,0.2775,0.0015,200,15.4083
0.2558,0.0000,0.0000,0.0000,0.2543,0.0014,200,15.4371
0.2649,0.0000,0.0000,0.0000,0.2636,0.0013,200,15.4309
0.2609,0.0000,0.0000,0.0000,0.2592,0.0016,200,15.4389
0.2767,0.0000,0.0000,0.0000,0.2753,0.0013,200,15.4270
0.2568,0.0000,0.0000,0.0000,0.2553,0.0014,200,15.4512
0.2693,0.0000,0.0000,0.0000,0.2668,0.0025,200,15.4429
0.2693,0.0000,0.0000,0.0000,0.2676,0.0016,200,15.4469
0.2538,0.0000,0.0000,0.0000,0.2522,0.0016,200,15.4664
0.2615,0.0000,0.0000,0.0000,0.2593,0.0021,200,15.4634
0.2577,0.0000,0.0000,0.0000,0.2563,0.0014,200,15.4705
0.2489,0.0000,0.0000,0.0000,0.2474,0.0015,200,15.4835
0.2626,0.0000,0.0000,0.0000,0.2612,0.0014,200,15.4738
0.2579,0.0000,0.0000,0.0000,0.2556,0.0022,200,15.4827
0.2561,0.0000,0.0000,0.0000,0.2540,0.0020,200,15.4884
0.2585,0.0000,0.0000,0.0000,0.2571,0.0014,200,15.4901
0.2481,0.0000,0.0000,0.0000,0.2447,0.0033,200,15.5155
0.2557,0.0000,0.0000,0.0000,0.2520,0.0037,200,15.5232
0.2511,0.0000,0.0000,0.0000,0.2479,0.0032,200,15.5306
0.2486,0.0000,0.0000,0.0000,0.2471,0.0014,200,15.5436
0.2667,0.0000,0.0000,0.0002,0.2647,0.0016,200,15.5386
0.2459,0.0000,0.0000,0.0000,0.2441,0.0017,200,15.5616
0.2751,0.0000,0.0000,0.0000,0.2725,0.0025,200,15.5367
0.2681,0.0000,0.0000,0.0000,0.2624,0.0056,200,15.5508
0.2733,0.0000,0.0000,0.0000,0.2710,0.0022,200,15.5463
0.2599,0.0000,0.0000,0.0000,0.2575,0.0024,200,15.5639
0.2551,0.0000,0.0000,0.0001,0.2527,0.0022,200,15.5728
0.2702,0.0000,0.0000,0.0000,0.2660,0.0041,200,15.5633
0.2680,0.0000,0.0000,0.0000,0.2661,0.0019,200,15.5681
0.2696,0.0000,0.0000,0.0000,0.2641,0.0054,200,15.5763
0.2644,0.0000,0.0000,0.0000,0.2603,0.0041,200,15.5817
0.2645,0.0000,0.0000,0.0000,0.2615,0.0030,200,15.5924
0.2573,0.0000,0.0000,0.0000,0.2550,0.0022,200,15.6036
0.2662,0.0000,0.0000,0.0000,0.2606,0.0056,200,15.5967
0.2581,0.0000,0.0000,0.0000,0.2564,0.0016,200,15.6085
0.2663,0.0000,0.0000,0.0000,0.2652,0.0011,200,15.6041
0.2567,0.0000,0.0000,0.0000,0.2549,0.0017,200,15.6180
0.2586,0.0000,0.0000,0.0000,0.2567,0.0018,200,15.6200
0.2688,0.0000,0.0000,0.0000,0.2665,0.0022,200,15.6142
0.2562,0.0000,0.0000,0.0000,0.2537,0.0025,200,15.6310
0.2631,0.0000,0.0000,0.0000,0.2610,0.0020,200,15.6280
0.2471,0.0000,0.0000,0.0000,0.2453,0.0018,200,15.6481
0.2611,0.0000,0.0000,0.0000,0.2597,0.0012,200,15.6378
0.2577,0.0000,0.0000,0.0000,0.2558,0.0018,200,15.6445
0.2683,0.0000,0.0000,0.0000,0.2649,0.0034,200,15.6558
0.2723,0.0000,0.0000,0.0000,0.2671,0.0051,200,15.6520
0.2533,0.0000,0.0000,0.0000,0.2504,0.0028,200,15.6738
0.2517,0.0000,0.0000,0.0000,0.2496,0.0020,200,15.6780
0.2600,0.0000,0.0000,0.0000,0.2573,0.0027,200,15.6803
0.2541,0.0000,0.0000,0.0000,0.2508,0.0032,200,15.6928
0.2664,0.0000,0.0000,0.0000,0.2648,0.0016,200,15.6843
0.2672,0.0000,0.0000,0.0000,0.2658,0.0014,200,15.6874
0.2517,0.0000,0.0000,0.0000,0.2505,0.0010,200,15.7080
0.2659,0.0000,0.0000,0.0000,0.2619,0.0040,200,15.6958
0.2646,0.0000,0.0000,0.0000,0.2633,0.0012,200,15.6998
0.2513,0.0000,0.0000,0.0000,0.2482,0.0030,200,15.7202
0.2650,0.0000,0.0000,0.0000,0.2611,0.0038,200,15.7122
0.2748,0.0000,0.0000,0.0000,0.2724,0.0024,200,15.7037
0.2650,0.0000,0.0000,0.0000,0.2631,0.0019,200,15.7161
0.2513,0.0000,0.0000,0.0000,0.2496,0.0017,200,15.7324
0.2586,0.0000,0.0000,0.0000,0.2563,0.0022,200,15.7282
0.2649,0.0000,0.0000,0.0000,0.2637,0.0011,200,15.7249
0.2600,0.0000,0.0000,0.0000,0.2579,0.0020,200,15.7364
0.2548,0.0000,0.0000,0.0000,0.2535,0.0012,200,15.7445
0.2621,0.0000,0.0000,0.0000,0.2606,0.0014,200,15.7406
0.2571,0.0000,0.0000,0.0000,0.2557,0.0014,200,15.7487
0.2519,0.0000,0.0000,0.0001,0.2502,0.0016,200,15.7636
0.2564,0.0000,0.0000,0.0000,0.2518,0.0045,200,15.7818
0.2592,0.0000,0.0000,0.0000,0.2566,0.0025,200,15.7790
0.2499,0.0000,0.0000,0.0000,0.2467,0.0030,200,15.7922
0.2501,0.0000,0.0000,0.0000,0.2481,0.0020,200,15.8075
0.2659,0.0000,0.0000,0.0000,0.2646,0.0013,200,15.8054
0.2624,0.0000,0.0000,0.0000,0.2605,0.0018,200,15.8189
0.2598,0.0000,0.0000,0.0000,0.2584,0.0011,200,15.8239
0.2604,0.0000,0.0000,0.0000,0.2580,0.0024,200,15.8279
0.2781,0.0000,0.0000,0.0000,0.2767,0.0013,200,15.8117
0.2747,0.0000,0.0000,0.0000,0.2731,0.0015,200,15.8197
0.2633,0.0000,0.0000,0.0000,0.2621,0.0012,200,15.8361
0.2691,0.0000,0.0000,0.0000,0.2672,0.0018,200,15.8335
0.2641,0.0000,0.0000,0.0000,0.2621,0.0020,200,15.8461
0.2658,0.0000,0.0000,0.0000,0.2643,0.0014,200,15.8458
0.2647,0.0000,0.0000,0.0000,0.2631,0.0014,200,15.8568
0.2654,0.0000,0.0000,0.0000,0.2641,0.0012,200,15.8609
0.2607,0.0000,0.0000,0.0000,0.2573,0.0033,200,15.8666
0.2563,0.0000,0.0000,0.0000,0.2547,0.0015,200,15.8747
0.2634,0.0000,0.0000,0.0000,0.2618,0.0015,200,15.8705
0.2755,0.0000,0.0000,0.0000,0.2731,0.0023,200,15.8629
0.2614,0.0000,0.0000,0.0000,0.2599,0.0014,200,15.8786
0.2478,0.0000,0.0000,0.0000,0.2458,0.0020,200,15.8951
0.2527,0.0000,0.0000,0.0000,0.2508,0.0019,200,15.9022
0.2662,0.0000,0.0000,0.0000,0.2650,0.0011,200,15.8911
0.2768,0.0000,0.0000,0.0000,0.2754,0.0014,200,15.8990
0.2918,0.0000,0.0000,0.0000,0.2902,0.0015,200,15.8872
0.2990,0.0000,0.0000,0.0000,0.2979,0.0011,200,15.8830
0.2555,0.0000,0.0000,0.0000,0.2535,0.0019,200,15.9297
0.2612,0.0000,0.0000,0.0000,0.2598,0.0013,200,15.9271
0.2716,0.0000,0.0000,0.0000,0.2701,0.0013,200,15.9241
0.2586,0.0000,0.0000,0.0001,0.2571,0.0013,200,15.9403
0.2841,0.0000,0.0000,0.0000,0.2824,0.0016,200,15.9243
0.2660,0.0000,0.0000,0.0000,0.2648,0.0011,200,15.9469
0.2545,0.0000,0.0000,0.0000,0.2502,0.0043,200,15.9597
0.2735,0.0000,0.0000,0.0000,0.2710,0.0025,200,15.9508
0.2534,0.0000,0.0000,0.0000,0.2480,0.0053,200,15.9715
0.2730,0.0000,0.0000,0.0000,0.2717,0.0012,200,15.9546
0.2700,0.0000,0.0000,0.0000,0.2682,0.0017,200,15.9617
0.2498,0.0000,0.0000,0.0000,0.2484,0.0013,200,15.9838
0.2720,0.0000,0.0000,0.0000,0.2708,0.0012,200,15.9644
0.2639,0.0000,0.0000,0.0000,0.2625,0.0013,200,15.9772
0.2578,0.0000,0.0000,0.0000,0.2561,0.0016,200,15.9868
0.2665,0.0000,0.0000,0.0000,0.2645,0.0020,200,15.9811
0.2613,0.0000,0.0000,0.0000,0.2600,0.0013,200,15.9898
0.2755,0.0000,0.0000,0.0000,0.2743,0.0011,200,15.9785
0.2591,0.0000,0.0000,0.0000,0.2574,0.0016,200,15.9993
0.2640,0.0000,0.0000,0.0000,0.2620,0.0020,200,15.9964
0.2633,0.0000,0.0000,0.0000,0.2610,0.0023,200,16.0027
0.2607,0.0000,0.0000,0.0000,0.2578,0.0029,200,16.0058
0.2646,0.0000,0.0000,0.0000,0.2628,0.0017,200,16.0156
0.2533,0.0000,0.0000,0.0000,0.2519,0.0013,200,16.0382
0.2552,0.0000,0.0000,0.0000,0.2518,0.0033,200,16.0382
0.2559,0.0000,0.0000,0.0000,0.2540,0.0018,200,16.0421
0.2460,0.0000,0.0000,0.0000,0.2449,0.0011,200,16.0577
0.2667,0.0000,0.0000,0.0000,0.2654,0.0013,200,16.0713
0.2551,0.0000,0.0000,0.0001,0.2519,0.0031,200,16.0883
0.2628,0.0000,0.0000,0.0000,0.2607,0.0021,200,16.0836
0.2697,0.0000,0.0000,0.0000,0.2670,0.0026,200,16.0813
0.2625,0.0000,0.0000,0.0000,0.2603,0.0022,200,16.0994
0.2747,0.0000,0.0000,0.0000,0.2717,0.0029,200,16.0944
0.2798,0.0000,0.0000,0.0000,0.2771,0.0027,200,16.0898
0.2718,0.0000,0.0000,0.0000,0.2692,0.0025,200,16.1025
0.2684,0.0000,0.0000,0.0000,0.2660,0.0023,200,16.1102
0.2715,0.0000,0.0000,0.0000,0.2694,0.0021,200,16.1117
0.2617,0.0000,0.0000,0.0000,0.2599,0.0018,200,16.1263
0.2792,0.0000,0.0000,0.0000,0.2684,0.0107,200,16.1215
0.2704,0.0000,0.0000,0.0000,0.2670,0.0034,200,16.1309
0.2784,0.0000,0.0000,0.0000,0.2768,0.0015,200,16.1274
0.2636,0.0000,0.0000,0.0000,0.2510,0.0125,200,16.1429
0.2799,0.0000,0.0000,0.0000,0.2784,0.0014,200,16.1339
0.2761,0.0000,0.0000,0.0000,0.2686,0.0075,200,16.1400
0.2822,0.0000,0.0000,0.0000,0.2804,0.0017,200,16.1384
0.2701,0.0000,0.0000,0.0001,0.2682,0.0018,200,16.1549
0.2722,0.0000,0.0000,0.0000,0.2706,0.0015,200,16.1573
0.2582,0.0000,0.0000,0.0000,0.2562,0.0019,200,16.1790
0.2642,0.0000,0.0000,0.0000,0.2559,0.0081,200,16.1758
0.2585,0.0000,0.0000,0.0000,0.2559,0.0025,200,16.1852
0.2597,0.0000,0.0000,0.0000,0.2582,0.0014,200,16.1883
0.2708,0.0000,0.0000,0.0000,0.2688,0.0018,200,16.1820
0.2587,0.0000,0.0000,0.0000,0.2568,0.0018,200,16.1989
0.2661,0.0000,0.0000,0.0000,0.2641,0.0020,200,16.1957
0.2551,0.0000,0.0000,0.0000,0.2529,0.0020,200,16.2129
0.2570,0.0000,0.0000,0.0000,0.2556,0.0013,200,16.2143
0.2512,0.0000,0.0000,0.0000,0.2497,0.0014,200,16.2249
0.2724,0.0000,0.0000,0.0000,0.2698,0.0026,200,16.2084
0.2545,0.0000,0.0000,0.0000,0.2494,0.0050,200,16.2335
0.2658,0.0000,0.0000,0.0000,0.2638,0.0019,200,16.2243
0.2650,0.0000,0.0000,0.0000,0.2619,0.0030,200,16.2317
0.2645,0.0000,0.0000,0.0000,0.2620,0.0025,200,16.2364
0.2615,0.0000,0.0000,0.0000,0.2588,0.0027,200,16.2446
0.2676,0.0000,0.0000,0.0000,0.2657,0.0018,200,16.2411
0.2862,0.0000,0.0000,0.0000,0.2832,0.0028,200,16.2276
0.2706,0.0000,0.0000,0.0000,0.2686,0.0020,200,16.2477
0.2667,0.0000,0.0000,0.0000,0.2651,0.0016,200,16.2584
0.2761,0.0000,0.0000,0.0000,0.2692,0.0068,200,16.2511
0.2687,0.0000,0.0000,0.0000,0.2668,0.0019,200,16.2661
0.2765,0.0000,0.0000,0.0000,0.2690,0.0074,200,16.2605
0.2772,0.0000,0.0000,0.0001,0.2752,0.0019,200,16.2666
0.2922,0.0000,0.0000,0.0000,0.2875,0.0047,200,16.2540
0.2702,0.0000,0.0000,0.0000,0.2679,0.0023,200,16.2802
0.2638,0.0000,0.0000,0.0000,0.2621,0.0017,200,16.2915
0.2686,0.0000,0.0000,0.0000,0.2662,0.0024,200,16.2934
0.2701,0.0000,0.0000,0.0000,0.2640,0.0061,200,16.2980
0.2655,0.0000,0.0000,0.0000,0.2632,0.0023,200,16.3037
0.2541,0.0000,0.0000,0.0000,0.2528,0.0011,200,16.3434
0.2658,0.0000,0.0000,0.0000,0.2646,0.0012,200,16.3380
0.2594,0.0000,0.0000,0.0000,0.2540,0.0053,200,16.3464
0.2642,0.0000,0.0000,0.0000,0.2621,0.0020,200,16.3510
0.2619,0.0000,0.0000,0.0000,0.2596,0.0022,200,16.3619
0.2669,0.0000,0.0000,0.0000,0.2658,0.0010,200,16.3690
0.2652,0.0000,0.0000,0.0000,0.2637,0.0014,200,16.3743
0.2668,0.0000,0.0000,0.0000,0.2648,0.0020,200,16.3786
0.2830,0.0000,0.0000,0.0000,0.2765,0.0065,200,16.3697
0.2651,0.0000,0.0000,0.0000,0.2629,0.0021,200,16.3881
0.2749,0.0000,0.0000,0.0000,0.2732,0.0017,200,16.3831
0.2590,0.0000,0.0000,0.0000,0.2537,0.0053,200,16.4065
0.2657,0.0000,0.0000,0.0000,0.2621,0.0036,200,16.4014
0.2663,0.0000,0.0000,0.0000,0.2645,0.0018,200,16.4057
0.2758,0.0000,0.0000,0.0000,0.2734,0.0023,200,16.4007
0.2650,0.0000,0.0000,0.0000,0.2624,0.0025,200,16.4162
0.2722,0.0000,0.0000,0.0000,0.2703,0.0017,200,16.4138
0.2657,0.0000,0.0000,0.0000,0.2639,0.0017,200,16.4250
0.2751,0.0000,0.0000,0.0000,0.2721,0.0029,200,16.4206
0.2627,0.0000,0.0000,0.0000,0.2612,0.0015,200,16.4371
0.2622,0.0000,0.0000,0.0000,0.2593,0.0028,200,16.4437
0.2777,0.0000,0.0000,0.0000,0.2763,0.0013,200,16.4295
0.2702,0.0000,0.0000,0.0000,0.2685,0.0017,200,16.4400
0.2656,0.0000,0.0000,0.0000,0.2634,0.0021,200,16.4480
0.2611,0.0000,0.0000,0.0000,0.2596,0.0015,200,16.4576
0.2669,0.0000,0.0000,0.0000,0.2626,0.0043,200,16.4528
0.2550,0.0000,0.0000,0.0000,0.2538,0.0012,200,16.4680
0.2512,0.0000,0.0000,0.0000,0.2493,0.0018,200,16.4761
0.2589,0.0000,0.0000,0.0000,0.2571,0.0018,200,16.4712
0.2712,0.0000,0.0000,0.0000,0.2698,0.0014,200,16.4618
0.2481,0.0000,0.0000,0.0001,0.2467,0.0013,200,16.4880
0.2682,0.0000,0.0000,0.0000,0.2668,0.0014,200,16.4808
0.2641,0.0000,0.0000,0.0000,0.2623,0.0017,200,16.4901
0.2622,0.0000,0.0000,0.0000,0.2603,0.0018,200,16.5010
0.2588,0.0000,0.0000,0.0000,0.2577,0.0011,200,16.5061
0.2695,0.0000,0.0000,0.0000,0.2630,0.0064,200,16.4967
0.2607,0.0000,0.0000,0.0000,0.2592,0.0014,200,16.5086
0.2673,0.0000,0.0000,0.0000,0.2627,0.0044,200,16.5183
0.2614,0.0000,0.0000,0.0000,0.2580,0.0034,200,16.5252
0.2735,0.0000,0.0000,0.0000,0.2719,0.0016,200,16.5138
0.2637,0.0000,0.0000,0.0000,0.2620,0.0016,200,16.5273
0.2585,0.0000,0.0000,0.0000,0.2567,0.0018,200,16.5348
0.2486,0.0000,0.0000,0.0000,0.2468,0.0018,200,16.5504
0.2626,0.0000,0.0000,0.0000,0.2608,0.0017,200,16.5370
0.2590,0.0000,0.0000,0.0000,0.2573,0.0017,200,16.5438
0.2510,0.0000,0.0000,0.0000,0.2493,0.0016,200,16.5553
0.2538,0.0000,0.0000,0.0000,0.2520,0.0018,200,16.5621
0.2504,0.0000,0.0000,0.0000,0.2484,0.0019,200,16.5692
0.2532,0.0000,0.0000,0.0000,0.2520,0.0012,200,16.5682
0.2788,0.0000,0.0000,0.0000,0.2766,0.0022,200,16.5462
0.2541,0.0000,0.0000,0.0000,0.2526,0.0015,200,16.5974
0.2604,0.0000,0.0000,0.0000,0.2594,0.0009,200,16.6058
0.2671,0.0000,0.0000,0.0000,0.2643,0.0027,200,16.6039
0.2615,0.0000,0.0000,0.0000,0.2605,0.0010,200,16.6152
0.2619,0.0000,0.0000,0.0000,0.2602,0.0016,200,16.6238
0.2677,0.0000,0.0000,0.0000,0.2658,0.0018,200,16.6359
0.2690,0.0000,0.0000,0.0000,0.2654,0.0035,200,16.6395
0.2647,0.0000,0.0000,0.0000,0.2635,0.0011,200,16.6455
0.2617,0.0000,0.0000,0.0000,0.2599,0.0018,200,16.6531
0.2506,0.0000,0.0000,0.0000,0.2492,0.0013,200,16.6656
0.2648,0.0000,0.0000,0.0000,0.2636,0.0011,200,16.6581
0.2571,0.0000,0.0000,0.0000,0.2521,0.0050,200,16.6671
0.2746,0.0000,0.0000,0.0000,0.2732,0.0013,200,16.6527
0.2581,0.0000,0.0000,0.0000,0.2564,0.0017,200,16.6721
0.2589,0.0000,0.0000,0.0000,0.2543,0.0045,200,16.6811
0.2666,0.0000,0.0000,0.0000,0.2640,0.0026,200,16.6765
0.2557,0.0000,0.0000,0.0000,0.2536,0.0020,200,16.6907
0.2638,0.0000,0.0000,0.0000,0.2616,0.0021,200,16.6859
0.2550,0.0000,0.0000,0.0001,0.2529,0.0020,200,16.6999
0.2550,0.0000,0.0000,0.0000,0.2521,0.0028,200,16.7058
0.2652,0.0000,0.0000,0.0000,0.2605,0.0046,200,16.6957
0.2553,0.0000,0.0000,0.0000,0.2534,0.0018,200,16.7136
0.2628,0.0000,0.0000,0.0000,0.2602,0.0025,200,16.7102
0.2673,0.0000,0.0000,0.0000,0.2658,0.0014,200,16.7072
0.2600,0.0000,0.0000,0.0000,0.2558,0.0041,200,16.7229
0.2650,0.0000,0.0000,0.0000,0.2585,0.0064,200,16.7188
0.2584,0.0000,0.0000,0.0000,0.2524,0.0060,200,16.7272
0.2520,0.0000,0.0000,0.0000,0.2490,0.0029,200,16.7362
0.2605,0.0000,0.0000,0.0000,0.2581,0.0023,200,16.7302
0.2755,0.0000,0.0000,0.0000,0.2718,0.0036,200,16.7198
0.2665,0.0000,0.0000,0.0000,0.2647,0.0018,200,16.7331
0.2626,0.0000,0.0000,0.0000,0.2603,0.0023,200,16.7542
0.2724,0.0000,0.0000,0.0000,0.2702,0.0021,200,16.7491
0.2592,0.0000,0.0000,0.0000,0.2571,0.0019,200,16.7650
0.2657,0.0000,0.0000,0.0000,0.2614,0.0032,200,16.7632
0.2628,0.0000,0.0000,0.0000,0.2585,0.0043,200,16.7693
0.2660,0.0000,0.0000,0.0000,0.2636,0.0024,200,16.7662
0.2592,0.0000,0.0000,0.0000,0.2521,0.0071,200,16.7866
0.2473,0.0000,0.0000,0.0000,0.2463,0.0010,200,16.7990
0.2670,0.0000,0.0000,0.0000,0.2619,0.0050,200,16.7856
0.2597,0.0000,0.0000,0.0000,0.2571,0.0025,200,16.7933
0.2660,0.0000,0.0000,0.0000,0.2629,0.0031,200,16.7909
0.2718,0.0000,0.0000,0.0000,0.2698,0.0019,200,16.7873
0.2571,0.0000,0.0000,0.0000,0.2541,0.0030,200,16.8064
0.2651,0.0000,0.0000,0.0000,0.2630,0.0021,200,16.8028
0.2684,0.0000,0.0000,0.0000,0.2662,0.0021,200,16.7996
0.2516,0.0000,0.0000,0.0000,0.2499,0.0016,200,16.8197
0.2604,0.0000,0.0000,0.0000,0.2578,0.0026,200,16.8159
0.2567,0.0000,0.0000,0.0000,0.2554,0.0012,200,16.8214
0.2752,0.0000,0.0000,0.0000,0.2733,0.0018,200,16.8250
0.2533,0.0000,0.0000,0.0000,0.2504,0.0028,200,16.8515
0.2569,0.0000,0.0000,0.0000,0.2557,0.0011,200,16.8662
0.2685,0.0000,0.0000,0.0000,0.2669,0.0015,200,16.8709
0.2626,0.0000,0.0000,0.0000,0.2600,0.0025,200,16.8857
0.2855,0.0000,0.0000,0.0000,0.2833,0.0022,200,16.8767
0.2487,0.0000,0.0000,0.0000,0.2470,0.0017,200,16.9162
0.2578,0.0000,0.0000,0.0000,0.2558,0.0020,200,16.9148
0.2705,0.0000,0.0000,0.0000,0.2693,0.0012,200,16.9037
0.2707,0.0000,0.0000,0.0000,0.2694,0.0012,200,16.9085
0.2703,0.0000,0.0000,0.0000,0.2654,0.0048,200,16.9101
0.2593,0.0000,0.0000,0.0000,0.2581,0.0012,200,16.9242
0.2564,0.0000,0.0000,0.0000,0.2552,0.0012,200,16.9302
0.2670,0.0000,0.0000,0.0000,0.2656,0.0013,200,16.9228
0.2555,0.0000,0.0000,0.0001,0.2542,0.0010,200,16.9400
0.2730,0.0000,0.0000,0.0000,0.2702,0.0028,200,16.9273
0.2586,0.0000,0.0000,0.0000,0.2569,0.0016,200,16.9465
0.2578,0.0000,0.0000,0.0000,0.2559,0.0018,200,16.9549
0.2714,0.0000,0.0000,0.0000,0.2702,0.0012,200,16.9431
0.2660,0.0000,0.0000,0.0000,0.2582,0.0077,200,16.9497
0.2581,0.0000,0.0000,0.0000,0.2567,0.0014,200,16.9608
0.2547,0.0000,0.0000,0.0000,0.2526,0.0020,200,16.9689
